@RELATION overall_satisfaction

@ATTRIBUTE room_type {PrivateRoom,EntireHome,SharedRoom}
@ATTRIBUTE neighborhood {LesCorts,SantsMontjuic,CiutatVella,SantMarti,Gracia,Horta,Sarria,Eixample,SantAndreu,NouBarris}
@ATTRIBUTE reviews NUMERIC
@ATTRIBUTE overall_satisfaction NUMERIC
@ATTRIBUTE accommodates NUMERIC
@ATTRIBUTE bedrooms NUMERIC
@ATTRIBUTE price NUMERIC
@ATTRIBUTE latitude NUMERIC
@ATTRIBUTE longitude NUMERIC

@DATA
EntireHome,Eixample,32,9.0,8,3.0,275.0,41.396,2.167
PrivateRoom,SantsMontjuic,10,9.0,2,1.0,77.0,41.374,2.155
PrivateRoom,LesCorts,14,10.0,3,1.0,60.0,41.381,2.129
PrivateRoom,Gracia,16,10.0,1,1.0,30.0,41.408,2.161
PrivateRoom,CiutatVella,4,10.0,2,1.0,67.0,41.379,2.192
PrivateRoom,Eixample,6,9.0,2,1.0,54.0,41.399,2.172
PrivateRoom,SantsMontjuic,7,9.0,2,1.0,38.0,41.371,2.143
EntireHome,Eixample,140,9.0,4,2.0,108.0,41.379,2.162
PrivateRoom,Horta,64,9.0,2,1.0,24.0,41.417,2.178
PrivateRoom,CiutatVella,9,9.0,2,1.0,59.0,41.38,2.17
EntireHome,Eixample,90,9.0,4,0.0,144.0,41.396,2.177
PrivateRoom,SantMarti,15,9.0,2,1.0,54.0,41.403,2.199
PrivateRoom,SantsMontjuic,36,9.0,2,1.0,34.0,41.373,2.148
PrivateRoom,Eixample,22,9.0,2,1.0,60.0,41.393,2.153
PrivateRoom,CiutatVella,74,8.0,2,1.0,57.0,41.384,2.17
EntireHome,Horta,52,9.0,8,2.0,155.0,41.42,2.163
PrivateRoom,CiutatVella,42,8.0,2,1.0,58.0,41.385,2.17
PrivateRoom,Eixample,73,9.0,2,1.0,30.0,41.379,2.158
EntireHome,CiutatVella,15,8.0,4,2.0,96.0,41.386,2.18
PrivateRoom,CiutatVella,3,7.0,2,1.0,81.0,41.382,2.179
PrivateRoom,Eixample,22,9.0,1,1.0,30.0,41.384,2.144
PrivateRoom,SantsMontjuic,31,10.0,1,1.0,44.0,41.379,2.129
PrivateRoom,Eixample,4,10.0,2,1.0,39.0,41.397,2.179
EntireHome,Sarria,25,10.0,8,4.0,288.0,41.396,2.15
PrivateRoom,CiutatVella,149,9.0,1,1.0,39.0,41.379,2.177
EntireHome,Eixample,5,6.0,4,1.0,90.0,41.384,2.143
EntireHome,LesCorts,41,9.0,6,4.0,126.0,41.384,2.131
EntireHome,SantsMontjuic,12,9.0,5,3.0,60.0,41.376,2.123
PrivateRoom,CiutatVella,71,10.0,2,1.0,66.0,41.381,2.18
EntireHome,CiutatVella,25,9.0,4,1.0,113.0,41.382,2.165
EntireHome,LesCorts,80,10.0,3,1.0,70.0,41.383,2.133
PrivateRoom,CiutatVella,11,10.0,2,1.0,73.0,41.379,2.177
EntireHome,Eixample,35,9.0,9,5.0,180.0,41.399,2.181
EntireHome,Eixample,4,10.0,4,2.0,180.0,41.386,2.161
PrivateRoom,SantsMontjuic,3,9.0,1,1.0,37.0,41.368,2.14
EntireHome,SantMarti,35,9.0,3,1.0,108.0,41.392,2.19
PrivateRoom,SantMarti,7,9.0,2,1.0,36.0,41.418,2.214
PrivateRoom,CiutatVella,12,8.0,2,1.0,48.0,41.382,2.18
EntireHome,Eixample,101,10.0,5,2.0,108.0,41.406,2.175
EntireHome,Eixample,36,9.0,2,0.0,101.0,41.379,2.163
PrivateRoom,Sarria,11,10.0,2,1.0,54.0,41.41,2.114
PrivateRoom,Gracia,15,9.0,2,1.0,24.0,41.401,2.159
PrivateRoom,CiutatVella,169,10.0,3,1.0,72.0,41.38,2.174
PrivateRoom,SantsMontjuic,19,10.0,2,1.0,54.0,41.373,2.166
EntireHome,SantsMontjuic,21,10.0,6,4.0,249.0,41.377,2.134
PrivateRoom,Eixample,9,10.0,2,1.0,72.0,41.396,2.181
EntireHome,Sarria,53,10.0,4,1.0,131.0,41.403,2.147
EntireHome,Eixample,52,10.0,6,3.0,301.0,41.39,2.164
EntireHome,SantMarti,102,9.0,4,1.0,74.0,41.401,2.195
EntireHome,CiutatVella,68,9.0,4,2.0,276.0,41.38,2.174
EntireHome,Eixample,5,7.0,5,3.0,216.0,41.383,2.155
PrivateRoom,Eixample,82,9.0,1,1.0,30.0,41.38,2.154
EntireHome,SantsMontjuic,103,10.0,4,1.0,126.0,41.378,2.131
EntireHome,Eixample,48,10.0,6,3.0,1082.0,41.39,2.176
PrivateRoom,Eixample,20,10.0,3,1.0,67.0,41.385,2.145
EntireHome,Gracia,34,10.0,5,2.0,121.0,41.41,2.16
EntireHome,Eixample,3,9.0,5,3.0,301.0,41.39,2.164
EntireHome,Eixample,19,9.0,6,2.0,199.0,41.405,2.175
EntireHome,Eixample,6,9.0,4,2.0,331.0,41.396,2.164
PrivateRoom,SantMarti,37,10.0,2,1.0,57.0,41.41,2.203
PrivateRoom,Eixample,10,7.0,2,1.0,23.0,41.379,2.145
EntireHome,SantsMontjuic,14,9.0,6,2.0,132.0,41.374,2.163
EntireHome,Eixample,11,9.0,4,1.0,210.0,41.388,2.152
EntireHome,Eixample,103,10.0,4,2.0,163.0,41.393,2.165
EntireHome,CiutatVella,6,9.0,2,1.0,121.0,41.381,2.167
EntireHome,Eixample,7,7.0,10,4.0,553.0,41.389,2.171
PrivateRoom,SantMarti,5,10.0,1,1.0,24.0,41.42,2.206
EntireHome,CiutatVella,27,10.0,2,1.0,96.0,41.385,2.165
PrivateRoom,SantsMontjuic,36,8.0,1,1.0,38.0,41.377,2.144
PrivateRoom,Eixample,63,9.0,2,1.0,42.0,41.395,2.176
PrivateRoom,SantMarti,4,10.0,1,1.0,46.0,41.402,2.202
PrivateRoom,Eixample,15,10.0,1,1.0,25.0,41.41,2.177
PrivateRoom,Eixample,43,10.0,2,1.0,30.0,41.401,2.175
PrivateRoom,CiutatVella,287,10.0,2,1.0,60.0,41.382,2.175
EntireHome,CiutatVella,75,10.0,2,1.0,108.0,41.386,2.182
EntireHome,Eixample,140,9.0,6,3.0,168.0,41.388,2.155
PrivateRoom,Gracia,106,10.0,4,1.0,58.0,41.406,2.155
EntireHome,SantsMontjuic,137,9.0,5,2.0,144.0,41.374,2.165
EntireHome,SantsMontjuic,54,10.0,4,2.0,129.0,41.376,2.147
EntireHome,Gracia,61,9.0,4,1.0,78.0,41.401,2.159
EntireHome,CiutatVella,8,10.0,4,2.0,210.0,41.387,2.178
PrivateRoom,CiutatVella,61,10.0,2,1.0,48.0,41.384,2.181
EntireHome,Gracia,47,9.0,4,0.0,121.0,41.398,2.157
EntireHome,SantMarti,49,9.0,3,1.0,84.0,41.411,2.197
PrivateRoom,Eixample,3,7.0,2,1.0,66.0,41.392,2.15
PrivateRoom,CiutatVella,5,10.0,2,1.0,36.0,41.382,2.177
SharedRoom,Gracia,60,9.0,1,1.0,24.0,41.399,2.158
PrivateRoom,Sarria,9,9.0,2,1.0,78.0,41.399,2.151
PrivateRoom,Gracia,56,10.0,1,1.0,27.0,41.41,2.149
PrivateRoom,Eixample,8,10.0,3,1.0,90.0,41.393,2.177
PrivateRoom,SantMarti,4,9.0,2,0.0,36.0,41.416,2.206
EntireHome,Eixample,10,10.0,2,1.0,96.0,41.402,2.18
EntireHome,Eixample,49,10.0,4,2.0,469.0,41.39,2.176
EntireHome,SantsMontjuic,11,9.0,6,3.0,121.0,41.376,2.127
EntireHome,Eixample,33,8.0,6,3.0,187.0,41.38,2.152
EntireHome,Eixample,30,10.0,6,3.0,174.0,41.383,2.161
PrivateRoom,CiutatVella,59,9.0,3,1.0,42.0,41.378,2.165
EntireHome,CiutatVella,77,9.0,10,4.0,301.0,41.379,2.176
EntireHome,SantsMontjuic,12,9.0,3,1.0,121.0,41.38,2.134
EntireHome,Eixample,88,8.0,5,3.0,122.0,41.404,2.176
EntireHome,SantsMontjuic,4,9.0,4,2.0,73.0,41.375,2.163
EntireHome,SantsMontjuic,10,9.0,6,2.0,96.0,41.376,2.125
PrivateRoom,SantMarti,4,10.0,1,1.0,30.0,41.403,2.202
EntireHome,SantMarti,9,8.0,6,2.0,144.0,41.408,2.184
PrivateRoom,CiutatVella,48,10.0,2,1.0,57.0,41.382,2.17
PrivateRoom,NouBarris,36,9.0,3,1.0,30.0,41.45,2.182
PrivateRoom,CiutatVella,25,9.0,2,1.0,30.0,41.379,2.17
EntireHome,CiutatVella,9,10.0,2,1.0,144.0,41.379,2.171
PrivateRoom,Eixample,11,8.0,1,1.0,48.0,41.381,2.161
EntireHome,Sarria,8,8.0,2,1.0,107.0,41.394,2.132
EntireHome,CiutatVella,41,8.0,2,2.0,168.0,41.389,2.179
EntireHome,Eixample,3,10.0,16,6.0,452.0,41.403,2.172
PrivateRoom,SantAndreu,13,10.0,2,1.0,36.0,41.417,2.188
EntireHome,Eixample,27,9.0,4,2.0,114.0,41.383,2.157
PrivateRoom,Gracia,79,8.0,2,1.0,28.0,41.405,2.169
EntireHome,NouBarris,22,9.0,4,2.0,72.0,41.443,2.182
PrivateRoom,CiutatVella,231,10.0,2,1.0,60.0,41.382,2.175
PrivateRoom,SantMarti,21,10.0,2,1.0,54.0,41.392,2.183
PrivateRoom,CiutatVella,15,10.0,1,1.0,30.0,41.383,2.166
EntireHome,Eixample,135,10.0,16,6.0,398.0,41.39,2.166
EntireHome,Eixample,6,7.0,6,3.0,113.0,41.382,2.152
EntireHome,Sarria,20,9.0,3,1.0,144.0,41.402,2.15
PrivateRoom,Eixample,6,8.0,1,0.0,24.0,41.4,2.167
EntireHome,CiutatVella,131,8.0,3,2.0,132.0,41.387,2.176
EntireHome,SantsMontjuic,25,9.0,2,1.0,60.0,41.36,2.138
EntireHome,Eixample,71,9.0,6,2.0,180.0,41.391,2.177
PrivateRoom,SantsMontjuic,7,10.0,2,1.0,34.0,41.37,2.138
EntireHome,Eixample,40,9.0,8,2.0,132.0,41.376,2.164
PrivateRoom,SantAndreu,13,9.0,2,1.0,48.0,41.422,2.186
PrivateRoom,Eixample,3,6.0,2,1.0,58.0,41.401,2.173
PrivateRoom,Eixample,196,10.0,2,1.0,102.0,41.403,2.175
EntireHome,Eixample,9,8.0,4,1.0,116.0,41.4,2.179
EntireHome,Gracia,42,9.0,5,2.0,90.0,41.405,2.168
PrivateRoom,Gracia,7,9.0,2,1.0,42.0,41.4,2.157
PrivateRoom,SantsMontjuic,39,9.0,2,1.0,48.0,41.372,2.159
EntireHome,SantsMontjuic,39,10.0,4,2.0,102.0,41.375,2.132
PrivateRoom,Gracia,11,9.0,2,1.0,34.0,41.406,2.158
EntireHome,CiutatVella,34,10.0,4,3.0,174.0,41.383,2.18
PrivateRoom,NouBarris,3,6.0,2,1.0,144.0,41.434,2.171
EntireHome,Eixample,18,9.0,10,5.0,613.0,41.386,2.164
PrivateRoom,Eixample,7,9.0,2,1.0,60.0,41.394,2.178
PrivateRoom,Horta,100,9.0,2,1.0,41.0,41.434,2.143
EntireHome,CiutatVella,3,9.0,4,0.0,102.0,41.385,2.176
PrivateRoom,CiutatVella,13,9.0,2,1.0,48.0,41.377,2.168
EntireHome,SantsMontjuic,34,10.0,6,3.0,132.0,41.373,2.167
PrivateRoom,CiutatVella,49,10.0,3,1.0,57.0,41.381,2.182
EntireHome,CiutatVella,14,10.0,2,0.0,96.0,41.383,2.183
PrivateRoom,Eixample,93,10.0,4,1.0,101.0,41.381,2.157
EntireHome,CiutatVella,3,9.0,3,1.0,121.0,41.381,2.171
PrivateRoom,Eixample,51,10.0,2,1.0,42.0,41.379,2.158
PrivateRoom,Eixample,160,10.0,1,1.0,60.0,41.406,2.172
PrivateRoom,CiutatVella,12,9.0,2,1.0,72.0,41.381,2.18
PrivateRoom,CiutatVella,15,9.0,1,1.0,18.0,41.386,2.182
EntireHome,CiutatVella,16,9.0,4,1.0,144.0,41.387,2.181
EntireHome,SantMarti,18,9.0,8,3.0,162.0,41.414,2.186
EntireHome,Eixample,32,8.0,3,2.0,72.0,41.406,2.173
EntireHome,Eixample,3,9.0,3,1.0,121.0,41.377,2.16
PrivateRoom,Eixample,27,9.0,2,1.0,71.0,41.405,2.177
PrivateRoom,SantsMontjuic,20,9.0,2,1.0,36.0,41.379,2.128
PrivateRoom,SantsMontjuic,26,9.0,2,1.0,38.0,41.371,2.146
PrivateRoom,SantMarti,6,8.0,2,1.0,78.0,41.405,2.202
EntireHome,SantsMontjuic,35,8.0,5,2.0,78.0,41.376,2.134
PrivateRoom,CiutatVella,44,9.0,2,1.0,82.0,41.381,2.179
EntireHome,Eixample,69,9.0,8,3.0,239.0,41.408,2.173
EntireHome,CiutatVella,16,8.0,6,1.0,132.0,41.384,2.173
EntireHome,Eixample,14,8.0,6,4.0,115.0,41.399,2.163
PrivateRoom,Gracia,79,9.0,2,1.0,48.0,41.402,2.16
EntireHome,Gracia,4,7.0,2,1.0,121.0,41.4,2.158
PrivateRoom,SantMarti,6,9.0,1,1.0,36.0,41.41,2.187
PrivateRoom,Gracia,5,10.0,1,1.0,64.0,41.401,2.161
EntireHome,Gracia,4,10.0,6,3.0,150.0,41.404,2.172
PrivateRoom,Horta,39,8.0,2,1.0,31.0,41.417,2.171
EntireHome,SantsMontjuic,16,10.0,5,3.0,163.0,41.369,2.132
PrivateRoom,Eixample,3,10.0,2,1.0,39.0,41.383,2.151
PrivateRoom,SantMarti,9,9.0,2,1.0,60.0,41.397,2.194
PrivateRoom,Eixample,7,7.0,2,0.0,36.0,41.402,2.178
PrivateRoom,Eixample,9,8.0,1,1.0,30.0,41.39,2.155
PrivateRoom,SantsMontjuic,126,9.0,2,1.0,53.0,41.376,2.139
PrivateRoom,SantMarti,20,9.0,2,1.0,48.0,41.406,2.209
PrivateRoom,CiutatVella,34,10.0,2,1.0,114.0,41.382,2.164
PrivateRoom,Gracia,50,9.0,2,1.0,60.0,41.401,2.156
PrivateRoom,CiutatVella,5,9.0,3,1.0,59.0,41.377,2.19
PrivateRoom,Eixample,107,9.0,2,1.0,44.0,41.393,2.18
EntireHome,Eixample,15,8.0,4,1.0,72.0,41.408,2.178
PrivateRoom,Eixample,7,8.0,1,1.0,59.0,41.392,2.159
PrivateRoom,SantsMontjuic,93,10.0,2,1.0,36.0,41.374,2.134
PrivateRoom,CiutatVella,32,9.0,1,1.0,42.0,41.381,2.177
PrivateRoom,Eixample,7,8.0,4,1.0,48.0,41.379,2.157
EntireHome,Eixample,182,10.0,2,0.0,114.0,41.387,2.167
PrivateRoom,LesCorts,39,9.0,1,1.0,30.0,41.385,2.139
EntireHome,SantsMontjuic,4,9.0,2,1.0,72.0,41.38,2.134
PrivateRoom,SantMarti,28,10.0,1,1.0,36.0,41.398,2.207
PrivateRoom,SantMarti,6,9.0,2,1.0,45.0,41.409,2.18
PrivateRoom,CiutatVella,3,10.0,2,1.0,52.0,41.384,2.179
PrivateRoom,LesCorts,40,8.0,2,1.0,53.0,41.382,2.127
EntireHome,Eixample,10,8.0,6,2.0,121.0,41.38,2.163
EntireHome,Horta,36,9.0,7,3.0,107.0,41.414,2.169
PrivateRoom,CiutatVella,12,10.0,2,1.0,58.0,41.383,2.165
EntireHome,Eixample,4,9.0,6,2.0,195.0,41.389,2.165
EntireHome,Eixample,5,8.0,4,2.0,96.0,41.405,2.181
PrivateRoom,Eixample,3,10.0,1,1.0,22.0,41.383,2.156
PrivateRoom,SantMarti,3,9.0,3,1.0,54.0,41.397,2.198
PrivateRoom,Gracia,3,9.0,2,1.0,36.0,41.413,2.144
EntireHome,Eixample,151,10.0,4,1.0,102.0,41.381,2.162
PrivateRoom,Gracia,3,10.0,8,2.0,54.0,41.42,2.15
EntireHome,Eixample,5,9.0,3,1.0,78.0,41.39,2.165
EntireHome,Eixample,97,10.0,6,2.0,107.0,41.402,2.176
EntireHome,Eixample,3,9.0,8,4.0,167.0,41.38,2.153
EntireHome,SantMarti,69,9.0,6,2.0,102.0,41.393,2.186
PrivateRoom,CiutatVella,25,9.0,4,1.0,114.0,41.384,2.178
PrivateRoom,CiutatVella,55,9.0,2,1.0,60.0,41.384,2.169
EntireHome,Eixample,46,9.0,8,3.0,114.0,41.409,2.178
PrivateRoom,CiutatVella,19,10.0,2,1.0,68.0,41.379,2.167
EntireHome,Eixample,93,10.0,6,2.0,84.0,41.403,2.179
EntireHome,Gracia,97,10.0,4,2.0,108.0,41.412,2.155
PrivateRoom,Eixample,5,9.0,2,1.0,78.0,41.388,2.171
EntireHome,Eixample,111,9.0,8,3.0,152.0,41.405,2.173
EntireHome,Eixample,29,9.0,6,3.0,451.0,41.386,2.168
EntireHome,Eixample,18,10.0,5,2.0,180.0,41.391,2.154
EntireHome,SantMarti,15,9.0,4,1.0,121.0,41.409,2.205
PrivateRoom,Horta,9,10.0,2,1.0,48.0,41.421,2.159
PrivateRoom,Eixample,48,10.0,1,1.0,38.0,41.391,2.151
EntireHome,CiutatVella,37,9.0,6,3.0,138.0,41.381,2.177
EntireHome,SantsMontjuic,53,8.0,6,2.0,82.0,41.374,2.167
PrivateRoom,CiutatVella,7,9.0,2,1.0,72.0,41.385,2.172
PrivateRoom,CiutatVella,252,9.0,1,1.0,30.0,41.387,2.172
PrivateRoom,Eixample,19,9.0,4,1.0,43.0,41.393,2.148
PrivateRoom,CiutatVella,4,10.0,1,1.0,52.0,41.379,2.191
PrivateRoom,SantMarti,16,9.0,2,1.0,41.0,41.41,2.186
PrivateRoom,Eixample,5,9.0,1,1.0,48.0,41.396,2.183
PrivateRoom,SantsMontjuic,4,9.0,2,1.0,35.0,41.375,2.133
PrivateRoom,CiutatVella,4,9.0,2,1.0,60.0,41.388,2.177
PrivateRoom,Horta,4,10.0,1,1.0,58.0,41.421,2.144
EntireHome,Eixample,99,9.0,5,2.0,78.0,41.377,2.161
EntireHome,Eixample,3,8.0,4,1.0,121.0,41.389,2.151
PrivateRoom,Eixample,30,10.0,2,1.0,25.0,41.388,2.156
EntireHome,Eixample,5,9.0,8,3.0,117.0,41.406,2.177
PrivateRoom,SantsMontjuic,7,9.0,1,1.0,27.0,41.37,2.139
EntireHome,Eixample,31,9.0,8,3.0,246.0,41.388,2.159
EntireHome,SantsMontjuic,132,9.0,4,1.0,96.0,41.373,2.158
EntireHome,Eixample,21,9.0,6,4.0,197.0,41.382,2.157
PrivateRoom,Gracia,5,9.0,1,1.0,36.0,41.402,2.156
EntireHome,Eixample,112,9.0,4,1.0,73.0,41.407,2.172
EntireHome,Eixample,5,7.0,7,4.0,167.0,41.381,2.153
EntireHome,SantMarti,8,8.0,4,2.0,186.0,41.411,2.179
PrivateRoom,SantAndreu,15,7.0,2,1.0,46.0,41.416,2.189
EntireHome,Eixample,5,6.0,8,4.0,254.0,41.39,2.174
PrivateRoom,SantMarti,11,8.0,1,1.0,34.0,41.413,2.18
EntireHome,Eixample,25,8.0,10,3.0,301.0,41.393,2.178
PrivateRoom,CiutatVella,8,8.0,2,1.0,60.0,41.38,2.177
PrivateRoom,Eixample,90,9.0,3,1.0,53.0,41.391,2.165
EntireHome,CiutatVella,3,9.0,16,10.0,602.0,41.384,2.172
PrivateRoom,SantsMontjuic,14,9.0,2,1.0,36.0,41.372,2.128
PrivateRoom,CiutatVella,32,10.0,1,1.0,48.0,41.387,2.18
PrivateRoom,LesCorts,10,9.0,2,1.0,54.0,41.379,2.126
PrivateRoom,Horta,19,9.0,1,1.0,24.0,41.408,2.167
EntireHome,Eixample,69,9.0,4,2.0,179.0,41.397,2.168
EntireHome,SantMarti,13,10.0,4,1.0,153.0,41.399,2.207
PrivateRoom,SantAndreu,4,10.0,1,1.0,24.0,41.425,2.185
PrivateRoom,Eixample,5,10.0,2,1.0,60.0,41.41,2.176
PrivateRoom,Horta,73,10.0,2,1.0,42.0,41.437,2.155
EntireHome,Eixample,67,9.0,6,2.0,174.0,41.403,2.178
PrivateRoom,Gracia,5,9.0,2,1.0,121.0,41.4,2.161
PrivateRoom,Eixample,50,10.0,2,1.0,54.0,41.378,2.16
PrivateRoom,Gracia,4,8.0,2,1.0,66.0,41.405,2.156
EntireHome,Eixample,12,9.0,2,1.0,96.0,41.401,2.179
PrivateRoom,LesCorts,3,9.0,2,1.0,54.0,41.386,2.137
PrivateRoom,SantMarti,65,10.0,1,1.0,67.0,41.399,2.201
EntireHome,Horta,53,9.0,5,3.0,108.0,41.421,2.178
EntireHome,CiutatVella,17,8.0,4,2.0,157.0,41.38,2.189
PrivateRoom,Eixample,68,9.0,2,1.0,42.0,41.384,2.162
PrivateRoom,Eixample,49,10.0,1,1.0,31.0,41.378,2.151
PrivateRoom,Gracia,8,9.0,2,1.0,50.0,41.409,2.148
EntireHome,CiutatVella,6,9.0,2,1.0,79.0,41.389,2.182
EntireHome,CiutatVella,10,8.0,4,1.0,157.0,41.383,2.181
EntireHome,Eixample,54,9.0,5,3.0,78.0,41.398,2.174
PrivateRoom,SantMarti,27,9.0,6,1.0,96.0,41.41,2.2
EntireHome,Eixample,49,9.0,3,1.0,102.0,41.389,2.166
PrivateRoom,Sarria,7,9.0,7,3.0,273.0,41.404,2.135
EntireHome,Eixample,6,10.0,4,1.0,132.0,41.405,2.181
EntireHome,Eixample,16,9.0,6,3.0,262.0,41.403,2.172
PrivateRoom,CiutatVella,7,9.0,2,1.0,42.0,41.388,2.184
PrivateRoom,Eixample,5,9.0,2,1.0,60.0,41.408,2.171
PrivateRoom,Eixample,10,9.0,2,1.0,75.0,41.39,2.164
EntireHome,Gracia,6,9.0,2,1.0,114.0,41.401,2.16
EntireHome,CiutatVella,7,10.0,4,3.0,99.0,41.377,2.166
EntireHome,Sarria,121,9.0,4,2.0,152.0,41.406,2.142
PrivateRoom,Eixample,29,10.0,2,1.0,66.0,41.376,2.166
PrivateRoom,CiutatVella,37,9.0,2,1.0,27.0,41.378,2.171
EntireHome,LesCorts,4,10.0,5,3.0,168.0,41.386,2.131
PrivateRoom,Gracia,9,9.0,2,1.0,48.0,41.409,2.152
EntireHome,Eixample,29,9.0,8,3.0,426.0,41.387,2.164
EntireHome,Eixample,5,10.0,6,2.0,348.0,41.388,2.17
PrivateRoom,Eixample,20,9.0,2,1.0,60.0,41.396,2.17
EntireHome,Eixample,26,10.0,4,1.0,132.0,41.411,2.175
PrivateRoom,Eixample,10,9.0,2,1.0,60.0,41.383,2.163
PrivateRoom,CiutatVella,6,10.0,3,1.0,66.0,41.379,2.165
PrivateRoom,SantMarti,19,10.0,2,1.0,33.0,41.412,2.187
EntireHome,Gracia,68,9.0,4,2.0,87.0,41.403,2.164
PrivateRoom,CiutatVella,66,9.0,2,1.0,42.0,41.384,2.183
PrivateRoom,SantMarti,5,10.0,2,1.0,72.0,41.399,2.205
PrivateRoom,SantsMontjuic,24,10.0,2,1.0,82.0,41.375,2.171
PrivateRoom,SantMarti,14,8.0,2,1.0,121.0,41.39,2.189
PrivateRoom,SantMarti,31,10.0,2,1.0,59.0,41.41,2.207
PrivateRoom,NouBarris,16,8.0,2,1.0,48.0,41.428,2.171
PrivateRoom,SantMarti,64,9.0,1,1.0,30.0,41.41,2.19
PrivateRoom,Eixample,13,9.0,2,1.0,50.0,41.387,2.151
PrivateRoom,SantsMontjuic,15,10.0,2,1.0,48.0,41.372,2.141
PrivateRoom,SantsMontjuic,41,9.0,2,1.0,75.0,41.375,2.162
EntireHome,SantAndreu,9,8.0,5,3.0,66.0,41.436,2.19
EntireHome,SantMarti,4,9.0,4,2.0,295.0,41.409,2.212
EntireHome,SantsMontjuic,3,9.0,3,2.0,216.0,41.371,2.147
PrivateRoom,SantsMontjuic,83,10.0,2,1.0,58.0,41.376,2.126
EntireHome,SantMarti,75,10.0,2,0.0,88.0,41.414,2.183
EntireHome,CiutatVella,7,8.0,4,1.0,118.0,41.38,2.168
PrivateRoom,Gracia,53,9.0,2,1.0,29.0,41.411,2.148
EntireHome,CiutatVella,61,9.0,6,3.0,180.0,41.387,2.177
PrivateRoom,Gracia,30,10.0,2,1.0,54.0,41.407,2.164
EntireHome,Eixample,6,10.0,4,2.0,162.0,41.402,2.172
EntireHome,SantsMontjuic,32,8.0,5,2.0,72.0,41.373,2.16
EntireHome,Horta,12,10.0,4,2.0,87.0,41.415,2.163
EntireHome,SantsMontjuic,64,9.0,8,3.0,180.0,41.372,2.144
EntireHome,SantAndreu,86,8.0,3,1.0,54.0,41.425,2.186
PrivateRoom,SantMarti,10,9.0,2,1.0,79.0,41.4,2.2
PrivateRoom,Eixample,42,9.0,3,1.0,54.0,41.407,2.18
PrivateRoom,Eixample,3,7.0,2,1.0,72.0,41.39,2.151
PrivateRoom,Eixample,96,9.0,2,1.0,42.0,41.384,2.153
PrivateRoom,LesCorts,19,8.0,4,1.0,72.0,41.386,2.131
PrivateRoom,SantMarti,9,10.0,2,1.0,59.0,41.399,2.208
EntireHome,Eixample,102,10.0,4,2.0,222.0,41.403,2.178
EntireHome,Eixample,21,9.0,5,3.0,171.0,41.407,2.174
EntireHome,Eixample,3,9.0,6,2.0,78.0,41.396,2.176
EntireHome,CiutatVella,23,9.0,2,1.0,96.0,41.386,2.177
PrivateRoom,Eixample,50,10.0,2,1.0,72.0,41.392,2.162
EntireHome,Eixample,49,9.0,9,3.0,176.0,41.399,2.177
PrivateRoom,SantAndreu,5,10.0,3,1.0,45.0,41.423,2.179
PrivateRoom,CiutatVella,6,9.0,2,1.0,78.0,41.384,2.167
PrivateRoom,CiutatVella,12,9.0,2,1.0,82.0,41.38,2.177
EntireHome,CiutatVella,177,9.0,2,1.0,42.0,41.386,2.181
PrivateRoom,SantMarti,31,9.0,2,1.0,38.0,41.413,2.178
PrivateRoom,Eixample,5,6.0,2,2.0,108.0,41.39,2.159
PrivateRoom,Eixample,4,10.0,2,1.0,37.0,41.38,2.16
EntireHome,SantMarti,5,9.0,4,2.0,240.0,41.396,2.199
EntireHome,Eixample,21,9.0,6,2.0,121.0,41.392,2.177
EntireHome,SantsMontjuic,42,9.0,7,4.0,84.0,41.372,2.155
PrivateRoom,SantAndreu,10,10.0,3,1.0,53.0,41.424,2.186
EntireHome,SantMarti,3,8.0,6,3.0,338.0,41.391,2.196
EntireHome,SantMarti,75,9.0,5,2.0,87.0,41.41,2.193
EntireHome,Eixample,19,9.0,5,3.0,90.0,41.409,2.174
PrivateRoom,Eixample,56,10.0,2,1.0,35.0,41.385,2.153
EntireHome,Eixample,7,10.0,8,4.0,259.0,41.396,2.176
PrivateRoom,Horta,58,9.0,1,1.0,30.0,41.409,2.169
EntireHome,CiutatVella,17,9.0,3,1.0,106.0,41.386,2.172
PrivateRoom,SantMarti,45,9.0,2,1.0,46.0,41.407,2.186
EntireHome,SantMarti,15,10.0,2,1.0,118.0,41.41,2.184
PrivateRoom,CiutatVella,221,10.0,2,1.0,48.0,41.379,2.169
EntireHome,Eixample,24,10.0,5,2.0,186.0,41.411,2.176
PrivateRoom,SantsMontjuic,17,10.0,1,1.0,54.0,41.373,2.157
EntireHome,Eixample,33,9.0,8,4.0,301.0,41.397,2.181
EntireHome,Eixample,76,9.0,4,2.0,121.0,41.402,2.184
EntireHome,Horta,100,8.0,2,1.0,44.0,41.427,2.159
PrivateRoom,Gracia,5,10.0,4,2.0,78.0,41.401,2.165
PrivateRoom,NouBarris,5,10.0,2,1.0,42.0,41.437,2.172
PrivateRoom,Horta,11,8.0,2,1.0,38.0,41.411,2.172
PrivateRoom,Gracia,16,9.0,1,1.0,30.0,41.41,2.147
PrivateRoom,SantMarti,40,10.0,1,1.0,30.0,41.409,2.188
EntireHome,Eixample,5,10.0,2,1.0,95.0,41.389,2.155
EntireHome,SantsMontjuic,9,8.0,4,2.0,138.0,41.372,2.165
EntireHome,Gracia,132,9.0,2,1.0,52.0,41.407,2.156
